acidez_fixa,acidez_volatil,acido_citrico,acucar_residual,cloretos,dioxido_enxofre_livre,dioxido_enxofre_total,densidade,ph,sulfitos,alcool,qualidade
5.683674022485948,0.44775506516760344,0.1546486571818544,1.9672339800356273,0.05328344589261341,22.314062746662977,108.86621642954636,0.9927824037223495,3.445056580771277,0.6002947620468688,12.217913852684664,7
7.602920089585587,0.3960165368741305,0.3161211991680836,2.5310743625019323,0.10033994452087519,8.281542729163446,16.15537181250966,0.9966330357408412,3.3553388456247104,0.7152451722924074,11.140771364581724,7
10.830584483703294,0.37885404052494015,0.571656979088533,2.309562444476348,0.08435694679838027,9.53503673204491,23.46496326795509,0.998581862032737,3.1825474287568563,0.8360511019613472,10.353503673204491,7
9.475718567460946,0.28748176507954815,0.47093522063494353,2.2710424642862295,0.07604676103174718,10.523380515873589,19.953238968252823,0.9959282368023814,3.3157915071427544,0.6919605329364336,11.742985845237923,7
5.1,0.5221063080973032,0.15094486056647247,2.03543302348105,0.04232283488259475,15.677165117405249,98.57873838053938,0.9924387401859113,3.4761417441297375,0.8812992208908162,12.9,7
9.974414683835594,0.31333991718057036,0.4574414683835595,1.9974612199252706,0.05507616340224188,5.205077560149459,9.205077560149459,0.9947727729065405,3.206152326804484,0.6674414683835594,11.894922439850541,7
7.832005933495766,0.31967994066504235,0.4387197626601694,2.703200593349577,0.10416002966747882,7.967994066504234,16.967994066504236,0.997282232998475,3.3293598813300846,0.7803200593349577,11.025604746796613,7
9.455476239418374,0.31421904957673497,0.45265714873020485,1.573428512697951,0.05946857025395902,9.289047521163251,24.0,0.9964528382635992,3.234452376058163,0.8286714256348975,10.704666529628552,7
10.00049307266168,0.4740394458129344,0.6040640994460185,2.820197229064672,0.06860838223524857,10.399013854676639,25.80049307266168,0.9964807889162587,3.1959112469208977,0.7819950692733832,12.659605541870656,7
9.546119085766826,0.42802561958633256,0.2925244930657279,2.241748310219093,0.07972494367396976,4.472494367396976,16.736247183698488,0.99666383572573,3.235938204075378,0.7212132604014082,10.573624718369848,7
9.311207969864547,0.38171759745007716,0.43171759745007715,3.01790401390867,0.06958223967546437,10.470159976818884,19.0,0.9954416591624465,3.2670888016226782,0.6829840023181116,11.811936009272447,7
10.429276990435556,0.30365070860800003,0.5685183200853333,2.507230095644444,0.08195061066951112,5.292769904355556,22.0,0.9991559062104178,3.245361504782222,0.8161201751324444,11.082892038257777,7
8.351669252164257,0.3648330747835742,0.30801164544728,3.3812771744950063,0.06903773296248619,10.0,18.76777950144284,0.9951815962768835,3.316255434899001,0.7183889750721419,11.814223601154271,7
7.6222062514255455,0.41690647306154865,0.3130935269384513,2.1563549102051622,0.06243645089794838,6.087290179589676,12.0,0.9948269208467786,3.4234148658779615,0.7051606694697552,11.569832143671741,7
9.643285648004717,0.39384024829172404,0.4832298526557894,2.4445064392765876,0.06795116834912522,11.012207912718694,25.493896043640653,0.9959699895115707,3.2106103956359346,0.8103662373815608,12.095116834912522,7
7.225215776482628,0.6323237289868029,0.029233832829518303,1.2543885261944525,0.0654079139464584,14.932014342256934,21.203956973229197,0.9945782445895223,3.394079139464584,0.4971942630972263,10.081582789291678,7
5.235871561568097,0.48282568768638057,0.132444953451166,2.167935780784049,0.04607614684704291,16.0,92.84770630591417,0.9922963979343044,3.514348624627239,0.8767935780784049,13.30761468470429,7
10.500425912185277,0.2853271407313689,0.4372048026825268,2.7908246463368482,0.08122260982917906,42.0,78.78164929267369,0.9985105536858409,3.369039873415157,0.8046728592686312,10.82183507073263,7
8.26307695184901,0.2915384759245052,0.37153847592450523,2.4369230481509896,0.07615384759245052,16.630769518490105,44.47692192603959,0.9949938457222649,3.3432307433358908,0.773692304815099,12.056923422188126,7
10.28201241944663,0.37817071888876397,0.551829281111236,2.9132617624957846,0.09154267972219099,6.0,19.5457320277809,0.9975958530688831,3.199054836388483,0.76542679722191,11.372560783331458,7
10.310390289195906,0.26229046769072295,0.49902793764123693,2.6551951445979527,0.08306926859463937,42.0,83.61117505649477,0.9979610714649733,3.313541906461855,0.76,11.196536570268032,7
7.20597021809992,0.5854892197988898,0.03744609899444886,2.8155056627946085,0.07263018456310863,11.451078020111023,18.0,0.9959654394295423,3.369402978190008,0.5764676593966693,10.664676593966693,7
8.421038277398143,0.3100865231165118,0.47184425839027877,3.6399134768834887,0.09403460924660471,11.201730462330236,24.0,0.9950828825357884,3.2619307815067904,0.6521038277398141,12.079826953766975,7
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7
9.856065944378672,0.3885771455384546,0.53,3.540164860946679,0.09497903344141889,6.0,18.912131888757344,0.9983891165330177,3.263849232213014,0.8358162600236781,11.726360433372797,7
12.051526737099655,0.32637670695398385,0.7247292749213777,2.641647432032606,0.09180703021083353,9.138824773442021,27.722350453115958,0.9990390555890507,3.194447009062319,0.7713882477344203,11.036002114851435,7
9.797560190527104,0.499728910058567,0.33994578201171344,2.3036597142093447,0.09398102370409969,10.0,45.00542179882866,0.9986412470137306,3.2403795259180064,0.600460852900436,9.702168719531462,7
7.9249559037874775,0.40100529154550263,0.2636625510201646,2.1350088192425045,0.06576660787171663,13.0,29.88330393585832,0.996469750138479,3.2521722521869196,0.7171634329444151,9.933392128283362,7
9.636583100525947,0.331511606136746,0.53,2.9914577513148655,0.08488282262419353,6.0,18.473166201051892,0.9973355988825245,3.2331216340736324,0.9148300838106593,11.858050139684432,7
10.439389811894417,0.2945491692950255,0.5669763009689341,2.524271316739087,0.0769098338590051,5.393898118944161,22.787796237888323,0.9990122037621118,3.2166712069161423,0.8030236990310659,11.121220376211168,7
12.071998692511738,0.4203990847582167,0.7394289449966462,3.6500000000000004,0.06949707935057015,7.0,38.82284220013415,1.0005619970581514,3.1891434174949693,0.6267423715043599,12.382868349899388,7
9.346650374943282,0.4040694362596421,0.46746894750794055,3.6500000000000004,0.09474689475079405,3.0,10.0,0.9963334493974398,3.263598044993194,0.6346650374943282,12.189330074988655,7
12.349999999999998,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7
8.027012737225641,0.3171377072993846,0.36762076423353846,1.9254025474451282,0.05890338861316924,4.745974525548718,10.0,0.9941061715934311,3.27,0.5831843306567179,11.530233116786667,7
8.626814634348733,0.3,0.4573185365651266,2.9759448166557374,0.08101259755540982,10.591481707064084,24.0,0.9950821295732339,3.27,0.7257888415165425,11.936592682825633,7
8.233530966450022,0.2774361025540118,0.32323451677498866,2.5,0.07420711479220081,16.26824773160018,47.13412386580009,0.9960513228086141,3.395976284025997,0.7853649546320036,11.253056646969968,7
9.793650633520175,0.6572788429372172,0.39,3.187301267040347,0.08279137795851998,21.0,58.96371790582956,0.9988641714320067,3.3682766005269045,0.710997757589687,11.495464738228696,7
7.3464951128562594,0.3369003258095827,0.5487988415659282,3.2297462893908637,0.050820007240212954,33.70746651401511,118.7199710391482,0.9930656991673755,3.1186509593282157,0.5325501991058561,12.279499818994676,7
8.879465688568779,0.5456410080534613,0.3372699952626699,1.7033828679710403,0.08027062943768322,8.2415428300724,23.6207714150362,0.9967414242782698,3.2692997160452943,0.7555311405561539,10.262077141503621,7
10.5,0.24,0.46632247117948555,2.0779348270769136,0.06680905634051318,6.0,23.85289884717942,0.9977852898847179,3.1544130345846173,0.9073550576410289,10.985289884717941,7
9.782394826126914,0.4872159655075128,0.5381268617479215,2.8721596550751274,0.07032957930450766,10.0,26.556806898497445,0.9966886386203005,3.207328586372283,0.7493756205826405,12.13807551597666,7
9.580762142414365,0.333847571517127,0.5190381071207183,2.2144283931892264,0.07308620176468233,12.951905356035912,25.0,0.9950952904108361,3.359038107120718,0.7614428393189226,12.44328517956768,7
11.281514481751415,0.5334454344525424,0.694706013722599,3.376893102189269,0.11715968826276837,6.0,15.0,0.9981596659299266,3.0274788414598865,0.7928574618977405,11.8,7
12.28977931051212,0.35344118225645016,0.5364559604620771,3.6500000000000004,0.066,5.344118225645016,35.51617733846752,1.001052003448652,3.20344118225645,0.6496764532306495,12.172059112822508,7
8.100401539812252,0.317424711285203,0.4350903464577564,2.124949807523469,0.08526555966772471,6.0,12.0,0.9942970633254542,3.3049096535422433,0.6449498075234686,12.175451732288783,7
8.300231434540242,0.31212034596092597,0.2898842827298789,2.5,0.07660833164344871,16.801851476321936,47.40092573816097,0.9962727683626736,3.3879722278551707,0.7960370295264387,11.159675991643661,7
9.207645944362078,0.39601061413542377,0.4695079606015678,3.4139291135352767,0.07165026535338559,9.825132676692798,20.0,0.9967684033371461,3.346994692932288,0.786502653533856,12.287433661653601,7
6.8118429920728865,0.3237280997357629,0.41949545145330414,2.418640498678814,0.061559214960364435,23.440785039635568,34.55921496036443,0.9949071057952437,3.301184299207289,0.7944078503963558,11.693202493394072,7
8.762844172489324,0.43933484654291227,0.4550458896652432,1.9966742327145612,0.07240481594796115,7.280963189592231,16.28096318959223,0.9939822135596256,3.2071903681040776,0.6984288956877669,12.668577913755339,8
7.785946413376085,0.3747942579617206,0.4396687084713891,3.490905264968429,0.07636357897452645,14.851234452229676,39.529014312095505,0.9970570162719751,3.360413588343923,0.8580164593630624,12.804958851592344,8
9.506187027509124,0.28523932970508925,0.48403452978436734,1.8890263783890915,0.07872028757174573,40.46369297447283,75.42657080941808,0.9942617218110532,3.0370628323767237,0.6508498810607259,11.986551567385442,8
8.446788103342856,0.4762080546100002,0.41290508044571406,2.181040273050001,0.07372171623607143,7.544343247214287,16.544343247214286,0.9933843408288235,3.2045565675278573,0.7063302974164286,12.826605948328572,8
10.12174806417708,0.42155756870350825,0.601785414241831,3.122887291868694,0.08227920441319078,6.0,17.759734804396928,0.9973116817652763,3.1765907181538924,0.8326304974943535,12.345774583737388,8
8.628513092352833,0.3605833171913207,0.4237262850222644,2.0554762365962267,0.06043809892769812,12.503569353169805,29.0,0.995823977108265,3.1453987391907545,0.776642870978868,10.883928225528301,8
7.494060579861881,0.39386180875027704,0.30752484638895045,1.931684811806633,0.07437624231944752,15.306909562486148,22.68315188193367,0.9938438570661083,3.2324751536110496,0.7037624231944752,11.719805971530395,8
6.612876171855957,0.4250822233084025,0.22939031412419233,2.634657128891968,0.05976574576795939,21.97192073578023,63.81507975300089,0.9945903361909593,3.4304452392590026,0.8385479361975993,13.175411116542012,8
6.348045347262527,0.4405306880763526,0.18194145805120274,2.436034010446895,0.056013975752885796,23.406421035661314,69.33238859869736,0.9940328121321017,3.446997165796092,0.834134089121042,13.252653440381764,8
8.392215390146482,0.38334624447403487,0.4167312223701744,1.8,0.07224903166444738,11.16343888149128,19.330751105193023,0.9944409721280959,3.222490316644474,0.6941634388814912,12.04202172303596,8
11.128983798677034,0.6028983798677033,0.6567851117159527,3.5061909216147784,0.08483398044552522,6.077734636964985,18.766796089105046,0.9984750692174864,3.2192226536303505,0.69,13.330038826731514,8
7.412802596166917,0.35974394807666166,0.3040968307734133,1.8460893462009005,0.07410242076933533,16.948789615332334,24.332867500339837,0.9942696321481582,3.242816571156722,0.7040968307734133,11.435847269267366,8
10.708273553312237,0.3537230989905072,0.5319304957728557,2.614478718296417,0.07022062808832635,5.013789255520397,16.04136776656119,0.9972220628088326,3.1509652478864276,0.6505515702208159,11.033094213248953,8
10.217058742431592,0.3650919142990127,0.5209448514205923,2.358529371215796,0.07030183828598026,5.603676571960509,16.0,0.9964212572221709,3.1681102971588153,0.6620735314392102,11.452757428970383,8
10.285628830231335,0.3285561453462352,0.5993850552494713,2.8494650871182317,0.07478342180193527,10.175132702902918,32.71122906924704,0.9980505349128818,3.1221590443037486,0.8385561453462351,11.191710900967639,8
7.9261969476867575,0.37238110465145313,0.36190552325726555,1.8,0.07307141715114102,13.904723837136721,21.523779069709377,0.9943230968750031,3.2307141715114103,0.6969047238371366,11.740480377914961,8
10.946210537443203,0.5604144063062235,0.6495174521677644,3.4917257667509065,0.08488277011824169,6.0,18.627590039413896,0.9983531080472967,3.2069656513794866,0.7328271454674018,13.083451533501814,8
9.604430123913792,0.38423655862769396,0.5094580648233836,2.052215061956897,0.07068473117255387,6.369462345107759,16.0,0.995433393574811,3.1910838703532325,0.6773892469021552,12.027096758830819,8
8.623645380084767,0.34349532242620434,0.5022804042296718,3.3723362849171523,0.07702429836393065,13.536447545895978,35.69906448524087,0.9975276637150828,3.2808878007784212,0.8534953224262043,12.312149181965326,8
10.450596116582759,0.3669238349461699,0.5130761650538301,2.591092718449384,0.07053443689303696,5.267218446518473,16.089072815506157,0.9967679968447951,3.1544536407753077,0.656235097085431,11.187052912562931,8
8.272671789861345,0.3340283518630852,0.4741970205661465,3.2983133129693876,0.07888731378538416,19.791494441074438,43.56612201184275,0.9968048789077556,3.2843387798815726,0.8191835658723289,12.622537242923169,8
9.495380164745345,0.3160640277465843,0.5655220095378884,2.842670073701864,0.08030120052024846,6.0,17.10040017341615,0.9965204802080994,3.1535140060695652,0.9084539800571425,11.785340147403728,8
9.538848786578624,0.386285975419418,0.5082284147483492,2.019424393289312,0.07072571950838835,6.45143901677672,16.0,0.995327643668358,3.1935431705033017,0.6790287803355344,12.08857926258254,8
8.058781274310105,0.3852073676342211,0.3668049117561474,1.761341519593579,0.06529390637155053,4.840245587807369,12.38658480406421,0.9954847312354139,3.303609823512295,0.8098412892599051,11.042805833090842,8
8.159730640321277,0.5067633914114651,0.33506091221759676,1.6908784818546905,0.06710676462095648,29.452708911281434,79.85540250806866,0.9936275071934267,3.2225809610485587,0.7094661768952175,12.260067339919681,8
10.740362909987592,0.3681633094944164,0.5394180123304382,2.6706350924782862,0.0710763442663358,5.067271516645986,16.20181454993796,0.9973076344266335,3.154709006165219,0.6526908606658395,11.161451639950368,8
10.777649169051593,0.5851766112701062,0.6204436391151511,3.402218195575756,0.08439276667400489,7.473297215495508,19.669680552497958,0.9981825545305969,3.222678722209992,0.6913393611049958,13.132127779000816,8
7.781912531957524,0.5605040792777002,0.09949592072229978,2.277390664946905,0.0654069680309557,33.23128260819478,44.050407927770024,0.9941709043734022,3.450051892576638,0.7381912531957524,12.641215728861953,8
9.86816512751374,0.2642187159195603,0.5320899076508244,1.902636697449725,0.0823935595865632,41.39355958656321,73.36719261206595,0.9944503447202,2.9985887170205627,0.6329003671946978,11.844823856645329,8
6.054097427258538,0.47646950503170743,0.18353049496829255,2.112939010063415,0.061882316834390244,24.646950503170743,48.117683165609755,0.9929712508228231,3.6002957424524387,0.74,13.19882930649756,8
8.297838005358152,0.33294979977036493,0.4751557335374534,3.277940662329116,0.07894723334609084,20.11506006889051,44.00952676107218,0.9967714437928813,3.2799047323892783,0.8164272660798215,12.610553330781833,8
9.372007484492878,0.30038171612055165,0.5570735097424373,2.7860037422464385,0.07975824645698394,5.961828387944833,16.949104517259777,0.9963949104517259,3.1510179096548043,0.9210179096548045,11.678369419835406,8
5.945958849538115,0.7747915544482359,0.11167092535244656,1.730917160427762,0.049963757406416426,12.451250673310584,80.32873855372006,0.9931370427664072,3.528412452868259,0.826016675644141,12.884958310889647,8
